Frame,Timestamp,Track ID,Event,Metadata
9123,304.404,1669,TrackArchived,{'reason': 'Archiving track memory'}
9123,304.404,1596,TrackLost,{'reason': 'Lost tracking detection updates'}
9126,304.504,1596,TrackRecovered,{'reason': 'Track re-associated'}
9129,304.604,1711,TrackLost,{'reason': 'Lost tracking detection updates'}
9132,304.704,1711,TrackRecovered,{'reason': 'Track re-associated'}
9135,304.805,1740,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.3}"
9135,304.805,1740,DiningFinished,{'dwell': 1.3}
9135,304.805,1740,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9135,304.805,1740,TrackArchived,{'reason': 'Archiving track memory'}
9138,304.905,1679,ZoneEntered,{'zone': 'Dining'}
9138,304.905,1679,DiningStarted,{}
9138,304.905,1746,ZoneEntered,{'zone': 'Dining'}
9138,304.905,1746,DiningStarted,{}
9138,304.905,1746,TrackCreated,"{'bbox': [np.float32(1073.9938), np.float32(299.677), np.float32(1145.7168), np.float32(390.18216)]}"
9138,304.905,1746,RoleAssigned,{'role': 'Customer'}
9138,304.905,1741,TrackLost,{'reason': 'Lost tracking detection updates'}
9141,305.005,1741,TrackRecovered,{'reason': 'Track re-associated'}
9144,305.105,1746,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9153,305.405,1746,TrackLost,{'reason': 'Lost tracking detection updates'}
9159,305.605,1746,TrackRecovered,{'reason': 'Track re-associated'}
9165,305.805,1756,ZoneEntered,{'zone': 'Dining'}
9165,305.805,1756,DiningStarted,{}
9165,305.805,1756,TrackCreated,"{'bbox': [np.float32(887.3621), np.float32(526.225), np.float32(1138.3436), np.float32(716.7769)]}"
9165,305.805,1756,RoleAssigned,{'role': 'Customer'}
9165,305.805,1746,TrackLost,{'reason': 'Lost tracking detection updates'}
9168,305.906,1746,TrackRecovered,{'reason': 'Track re-associated'}
9171,306.006,1756,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9171,306.006,1746,TrackLost,{'reason': 'Lost tracking detection updates'}
9177,306.206,1756,TrackLost,{'reason': 'Lost tracking detection updates'}
9177,306.206,1596,TrackLost,{'reason': 'Lost tracking detection updates'}
9180,306.306,1756,TrackRecovered,{'reason': 'Track re-associated'}
9201,307.007,1746,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.1}"
9201,307.007,1746,DiningFinished,{'dwell': 2.1}
9201,307.007,1746,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9201,307.007,1746,TrackArchived,{'reason': 'Archiving track memory'}
9201,307.007,1756,TrackLost,{'reason': 'Lost tracking detection updates'}
9204,307.107,1756,TrackRecovered,{'reason': 'Track re-associated'}
9204,307.107,1506,TrackLost,{'reason': 'Lost tracking detection updates'}
9207,307.207,1506,TrackRecovered,{'reason': 'Track re-associated'}
9207,307.207,1756,TrackLost,{'reason': 'Lost tracking detection updates'}
9207,307.207,1596,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 25.43}"
9207,307.207,1596,DiningFinished,{'dwell': 25.43}
9207,307.207,1596,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9207,307.207,1596,TrackArchived,{'reason': 'Archiving track memory'}
9210,307.307,1756,TrackRecovered,{'reason': 'Track re-associated'}
9210,307.307,1506,TrackLost,{'reason': 'Lost tracking detection updates'}
9213,307.407,1756,TrackLost,{'reason': 'Lost tracking detection updates'}
9216,307.507,1756,TrackRecovered,{'reason': 'Track re-associated'}
9219,307.607,1756,TrackLost,{'reason': 'Lost tracking detection updates'}
9225,307.808,1773,ZoneEntered,{'zone': 'Dining'}
9225,307.808,1773,DiningStarted,{}
9225,307.808,1773,TrackCreated,"{'bbox': [np.float32(539.0878), np.float32(262.1207), np.float32(672.9476), np.float32(505.70288)]}"
9225,307.808,1773,RoleAssigned,{'role': 'Customer'}
9228,307.908,1773,TrackLost,{'reason': 'Lost tracking detection updates'}
9234,308.108,1774,ZoneEntered,{'zone': 'Dining'}
9234,308.108,1774,DiningStarted,{}
9234,308.108,1774,TrackCreated,"{'bbox': [np.float32(613.0793), np.float32(260.98438), np.float32(743.28033), np.float32(507.89)]}"
9234,308.108,1774,RoleAssigned,{'role': 'Customer'}
9240,308.308,1774,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9240,308.308,1506,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 34.33}"
9240,308.308,1506,DiningFinished,{'dwell': 34.33}
9240,308.308,1506,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9240,308.308,1506,TrackArchived,{'reason': 'Archiving track memory'}
9249,308.608,1756,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.8}"
9249,308.608,1756,DiningFinished,{'dwell': 2.8}
9249,308.608,1756,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9249,308.608,1756,TrackArchived,{'reason': 'Archiving track memory'}
9258,308.909,1773,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.1}"
9258,308.909,1773,DiningFinished,{'dwell': 1.1}
9258,308.909,1773,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9258,308.909,1773,TrackArchived,{'reason': 'Archiving track memory'}
9279,309.609,1785,ZoneEntered,{'zone': 'Kitchen'}
9279,309.609,1785,TrackCreated,"{'bbox': [np.float32(88.69885), np.float32(547.1271), np.float32(348.56644), np.float32(680.042)]}"
9279,309.609,1785,RoleAssigned,{'role': 'Customer'}
9282,309.709,1785,TrackLost,{'reason': 'Lost tracking detection updates'}
9282,309.709,1710,TrackLost,{'reason': 'Lost tracking detection updates'}
9288,309.91,1710,TrackRecovered,{'reason': 'Track re-associated'}
9291,310.01,1787,ZoneEntered,{'zone': 'Dining'}
9291,310.01,1787,DiningStarted,{}
9291,310.01,1787,TrackCreated,"{'bbox': [np.float32(799.4125), np.float32(430.14392), np.float32(922.10944), np.float32(611.5611)]}"
9291,310.01,1787,RoleAssigned,{'role': 'Customer'}
9297,310.21,1787,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9306,310.51,1794,ZoneEntered,{'zone': 'Waiting Area'}
9306,310.51,1794,WaitingStarted,{}
9306,310.51,1794,TrackCreated,"{'bbox': [np.float32(462.65997), np.float32(102.138695), np.float32(585.7472), np.float32(261.02286)]}"
9306,310.51,1794,RoleAssigned,{'role': 'Customer'}
9309,310.61,1794,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 0.1}"
9309,310.61,1794,WaitingFinished,{'dwell': 0.1}
9312,310.71,1794,ZoneEntered,{'zone': 'Waiting Area'}
9312,310.71,1794,WaitingStarted,{}
9312,310.71,1794,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9312,310.71,1785,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 1.1}"
9312,310.71,1785,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9312,310.71,1785,TrackArchived,{'reason': 'Archiving track memory'}
9315,310.81,1794,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 0.1}"
9315,310.81,1794,WaitingFinished,{'dwell': 0.1}
9315,310.81,1794,ZoneEntered,{'zone': 'Dining'}
9315,310.81,1794,DiningStarted,{}
9318,310.911,1797,ZoneEntered,{'zone': 'Dining'}
9318,310.911,1797,DiningStarted,{}
9318,310.911,1797,TrackCreated,"{'bbox': [np.float32(1089.2914), np.float32(309.77676), np.float32(1153.953), np.float32(390.7221)]}"
9318,310.911,1797,RoleAssigned,{'role': 'Customer'}
9318,310.911,1794,TrackLost,{'reason': 'Lost tracking detection updates'}
9318,310.911,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9321,311.011,1774,TrackRecovered,{'reason': 'Track re-associated'}
9324,311.111,1797,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9327,311.211,1710,TrackLost,{'reason': 'Lost tracking detection updates'}
9330,311.311,1803,TrackCreated,"{'bbox': [np.float32(437.42657), np.float32(120.606094), np.float32(557.2869), np.float32(408.89795)]}"
9330,311.311,1803,RoleAssigned,{'role': 'Customer'}
9336,311.511,1803,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9339,311.611,1797,TrackLost,{'reason': 'Lost tracking detection updates'}
9348,311.912,1794,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.1}"
9348,311.912,1794,DiningFinished,{'dwell': 1.1}
9348,311.912,1794,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9348,311.912,1794,TrackArchived,{'reason': 'Archiving track memory'}
9351,312.012,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9357,312.212,1710,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 10.21}"
9357,312.212,1710,DiningFinished,{'dwell': 10.21}
9357,312.212,1710,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9357,312.212,1710,TrackArchived,{'reason': 'Archiving track memory'}
9360,312.312,1811,ZoneEntered,{'zone': 'Dining'}
9360,312.312,1811,DiningStarted,{}
9360,312.312,1811,TrackCreated,"{'bbox': [np.float32(1063.1283), np.float32(312.933), np.float32(1163.3043), np.float32(434.92075)]}"
9360,312.312,1811,RoleAssigned,{'role': 'Customer'}
9366,312.512,1811,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9366,312.512,1821,ZoneEntered,{'zone': 'Kitchen'}
9366,312.512,1821,TrackCreated,"{'bbox': [np.float32(184.37604), np.float32(114.26984), np.float32(263.15634), np.float32(309.0257)]}"
9366,312.512,1821,RoleAssigned,{'role': 'Customer'}
9366,312.512,1774,TrackRecovered,{'reason': 'Track re-associated'}
9369,312.612,1797,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.7}"
9369,312.612,1797,DiningFinished,{'dwell': 1.7}
9369,312.612,1797,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9369,312.612,1797,TrackArchived,{'reason': 'Archiving track memory'}
9372,312.712,1821,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9375,312.812,1811,TrackLost,{'reason': 'Lost tracking detection updates'}
9375,312.812,1787,TrackLost,{'reason': 'Lost tracking detection updates'}
9378,312.913,1823,ZoneEntered,{'zone': 'Dining'}
9378,312.913,1823,DiningStarted,{}
9378,312.913,1823,TrackCreated,"{'bbox': [np.float32(921.8513), np.float32(282.9112), np.float32(1097.0779), np.float32(467.46692)]}"
9378,312.913,1823,RoleAssigned,{'role': 'Customer'}
9378,312.913,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9381,313.013,1811,TrackRecovered,{'reason': 'Track re-associated'}
9384,313.113,1823,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9384,313.113,1774,TrackRecovered,{'reason': 'Track re-associated'}
9384,313.113,1811,TrackLost,{'reason': 'Lost tracking detection updates'}
9387,313.213,1811,TrackRecovered,{'reason': 'Track re-associated'}
9387,313.213,1823,TrackLost,{'reason': 'Lost tracking detection updates'}
9393,313.413,1823,TrackRecovered,{'reason': 'Track re-associated'}
9402,313.713,1787,TrackRecovered,{'reason': 'Track re-associated'}
9405,313.814,1787,TrackLost,{'reason': 'Lost tracking detection updates'}
9408,313.914,1787,TrackRecovered,{'reason': 'Track re-associated'}
9408,313.914,1811,TrackLost,{'reason': 'Lost tracking detection updates'}
9420,314.314,1823,TrackLost,{'reason': 'Lost tracking detection updates'}
9426,314.514,1711,TrackLost,{'reason': 'Lost tracking detection updates'}
9429,314.614,1711,TrackRecovered,{'reason': 'Track re-associated'}
9432,314.714,1821,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 2.2}"
9432,314.714,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9435,314.815,1774,TrackRecovered,{'reason': 'Track re-associated'}
9438,314.915,1811,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.6}"
9438,314.915,1811,DiningFinished,{'dwell': 2.6}
9438,314.915,1811,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9438,314.915,1811,TrackArchived,{'reason': 'Archiving track memory'}
9438,314.915,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9441,315.015,1774,TrackRecovered,{'reason': 'Track re-associated'}
9450,315.315,1843,ZoneEntered,{'zone': 'Dining'}
9450,315.315,1843,DiningStarted,{}
9450,315.315,1843,TrackCreated,"{'bbox': [np.float32(1011.2612), np.float32(284.37787), np.float32(1098.7291), np.float32(396.45123)]}"
9450,315.315,1843,RoleAssigned,{'role': 'Customer'}
9450,315.315,1823,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.4}"
9450,315.315,1823,DiningFinished,{'dwell': 2.4}
9450,315.315,1823,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9450,315.315,1823,TrackArchived,{'reason': 'Archiving track memory'}
9453,315.415,1845,ZoneEntered,{'zone': 'Dining'}
9453,315.415,1845,DiningStarted,{}
9453,315.415,1845,TrackCreated,"{'bbox': [np.float32(1071.8654), np.float32(489.86288), np.float32(1259.2817), np.float32(683.12244)]}"
9453,315.415,1845,RoleAssigned,{'role': 'Customer'}
9456,315.515,1843,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9456,315.515,1787,TrackLost,{'reason': 'Lost tracking detection updates'}
9459,315.615,1845,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9465,315.815,1851,ZoneEntered,{'zone': 'Kitchen'}
9465,315.815,1851,TrackCreated,"{'bbox': [np.float32(62.29201), np.float32(411.32584), np.float32(225.12485), np.float32(610.8658)]}"
9465,315.815,1851,RoleAssigned,{'role': 'Customer'}
9471,316.016,1851,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9477,316.216,1845,TrackLost,{'reason': 'Lost tracking detection updates'}
9480,316.316,1845,TrackRecovered,{'reason': 'Track re-associated'}
9483,316.416,1863,ZoneEntered,{'zone': 'Dining'}
9483,316.416,1863,DiningStarted,{}
9483,316.416,1863,TrackCreated,"{'bbox': [np.float32(1112.2377), np.float32(206.73393), np.float32(1163.4335), np.float32(301.11194)]}"
9483,316.416,1863,RoleAssigned,{'role': 'Customer'}
9486,316.516,1787,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 6.51}"
9486,316.516,1787,DiningFinished,{'dwell': 6.51}
9486,316.516,1787,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9486,316.516,1787,TrackArchived,{'reason': 'Archiving track memory'}
9489,316.616,1863,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9489,316.616,1843,TrackLost,{'reason': 'Lost tracking detection updates'}
9492,316.716,1843,TrackRecovered,{'reason': 'Track re-associated'}
9513,317.417,1821,ZoneEntered,{'zone': 'Dining'}
9513,317.417,1821,DiningStarted,{}
9513,317.417,1866,ZoneEntered,{'zone': 'Dining'}
9513,317.417,1866,DiningStarted,{}
9513,317.417,1866,TrackCreated,"{'bbox': [np.float32(995.50964), np.float32(228.45456), np.float32(1055.7378), np.float32(344.36038)]}"
9513,317.417,1866,RoleAssigned,{'role': 'Customer'}
9519,317.617,1866,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9534,318.118,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9537,318.218,1851,TrackRecovered,{'reason': 'Track re-associated'}
9537,318.218,1863,TrackLost,{'reason': 'Lost tracking detection updates'}
9540,318.318,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9546,318.518,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9552,318.718,1863,TrackRecovered,{'reason': 'Track re-associated'}
9552,318.718,1851,TrackRecovered,{'reason': 'Track re-associated'}
9552,318.718,1845,TrackLost,{'reason': 'Lost tracking detection updates'}
9561,319.019,1821,TrackLost,{'reason': 'Lost tracking detection updates'}
9567,319.219,1774,TrackRecovered,{'reason': 'Track re-associated'}
9570,319.319,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9573,319.419,1774,TrackRecovered,{'reason': 'Track re-associated'}
9579,319.619,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9582,319.719,1851,TrackRecovered,{'reason': 'Track re-associated'}
9582,319.719,1845,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 4.3}"
9582,319.719,1845,DiningFinished,{'dwell': 4.3}
9582,319.719,1845,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9582,319.719,1845,TrackArchived,{'reason': 'Archiving track memory'}
9588,319.92,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9591,320.02,1851,TrackRecovered,{'reason': 'Track re-associated'}
9591,320.02,1821,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.6}"
9591,320.02,1821,DiningFinished,{'dwell': 2.6}
9591,320.02,1821,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9591,320.02,1821,TrackArchived,{'reason': 'Archiving track memory'}
9594,320.12,1803,ZoneEntered,{'zone': 'Dining'}
9594,320.12,1803,DiningStarted,{}
9594,320.12,1863,TrackLost,{'reason': 'Lost tracking detection updates'}
9597,320.22,1863,TrackRecovered,{'reason': 'Track re-associated'}
9600,320.32,1877,TrackCreated,"{'bbox': [np.float32(413.12936), np.float32(153.6667), np.float32(491.4231), np.float32(367.60962)]}"
9600,320.32,1877,RoleAssigned,{'role': 'Customer'}
9600,320.32,1878,ZoneEntered,{'zone': 'Waiting Area'}
9600,320.32,1878,WaitingStarted,{}
9600,320.32,1878,TrackCreated,"{'bbox': [np.float32(472.7169), np.float32(136.36047), np.float32(528.96045), np.float32(227.0295)]}"
9600,320.32,1878,RoleAssigned,{'role': 'Customer'}
9600,320.32,1863,TrackLost,{'reason': 'Lost tracking detection updates'}
9606,320.52,1877,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9606,320.52,1878,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9612,320.72,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9612,320.72,1877,TrackLost,{'reason': 'Lost tracking detection updates'}
9618,320.921,1803,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.8}"
9618,320.921,1803,DiningFinished,{'dwell': 0.8}
9618,320.921,1851,TrackRecovered,{'reason': 'Track re-associated'}
9618,320.921,1878,TrackLost,{'reason': 'Lost tracking detection updates'}
9627,321.221,1881,ZoneEntered,{'zone': 'Kitchen'}
9627,321.221,1881,TrackCreated,"{'bbox': [np.float32(78.7742), np.float32(550.9145), np.float32(333.1596), np.float32(691.2898)]}"
9627,321.221,1881,RoleAssigned,{'role': 'Customer'}
9630,321.321,1863,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 4.9}"
9630,321.321,1863,DiningFinished,{'dwell': 4.9}
9630,321.321,1863,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9630,321.321,1863,TrackArchived,{'reason': 'Archiving track memory'}
9633,321.421,1881,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9633,321.421,1843,TrackLost,{'reason': 'Lost tracking detection updates'}
9636,321.521,1843,TrackRecovered,{'reason': 'Track re-associated'}
9642,321.721,1877,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9642,321.721,1877,TrackArchived,{'reason': 'Archiving track memory'}
9642,321.721,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9645,321.822,1883,ZoneEntered,{'zone': 'Waiting Area'}
9645,321.822,1883,WaitingStarted,{}
9645,321.822,1883,TrackCreated,"{'bbox': [np.float32(402.14606), np.float32(138.1485), np.float32(459.19034), np.float32(258.99478)]}"
9645,321.822,1883,RoleAssigned,{'role': 'Customer'}
9645,321.822,1774,TrackRecovered,{'reason': 'Track re-associated'}
9648,321.922,1866,TrackLost,{'reason': 'Lost tracking detection updates'}
9648,321.922,1883,TrackLost,{'reason': 'Lost tracking detection updates'}
9648,321.922,1878,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 1.6}"
9648,321.922,1878,WaitingFinished,{'dwell': 1.6}
9648,321.922,1878,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9648,321.922,1878,TrackArchived,{'reason': 'Archiving track memory'}
9651,322.022,1851,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 6.21}"
9651,322.022,1851,ZoneEntered,{'zone': 'Entrance'}
9651,322.022,1851,EnteredRestaurant,{}
9651,322.022,1851,RoleChanged,"{'old_role': 'Customer', 'new_role': 'Staff'}"
9651,322.022,1889,ZoneEntered,{'zone': 'Dining'}
9651,322.022,1889,DiningStarted,{}
9651,322.022,1889,TrackCreated,"{'bbox': [np.float32(603.4459), np.float32(261.5996), np.float32(726.6494), np.float32(459.36362)]}"
9651,322.022,1889,RoleAssigned,{'role': 'Customer'}
9651,322.022,1851,ExitedRestaurant,{}
9657,322.222,1889,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9660,322.322,1889,TrackLost,{'reason': 'Lost tracking detection updates'}
9663,322.422,1895,ZoneEntered,{'zone': 'Dining'}
9663,322.422,1895,DiningStarted,{}
9663,322.422,1895,TrackCreated,"{'bbox': [np.float32(842.92676), np.float32(612.5743), np.float32(1108.3909), np.float32(719.1294)]}"
9663,322.422,1895,RoleAssigned,{'role': 'Customer'}
9663,322.422,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9666,322.522,1851,TrackRecovered,{'reason': 'Track re-associated'}
9669,322.622,1895,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9669,322.622,1843,TrackLost,{'reason': 'Lost tracking detection updates'}
9672,322.722,1895,TrackLost,{'reason': 'Lost tracking detection updates'}
9675,322.822,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9678,322.923,1851,TrackRecovered,{'reason': 'Track re-associated'}
9678,322.923,1866,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 5.51}"
9678,322.923,1866,DiningFinished,{'dwell': 5.51}
9678,322.923,1866,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9678,322.923,1866,TrackArchived,{'reason': 'Archiving track memory'}
9678,322.923,1883,ZoneExited,"{'zone': 'Waiting Area', 'dwell_seconds': 1.1}"
9678,322.923,1883,WaitingFinished,{'dwell': 1.1}
9678,322.923,1883,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9678,322.923,1883,TrackArchived,{'reason': 'Archiving track memory'}
9684,323.123,1895,TrackRecovered,{'reason': 'Track re-associated'}
9687,323.223,1803,ZoneEntered,{'zone': 'Dining'}
9687,323.223,1803,DiningStarted,{}
9687,323.223,1851,ZoneExited,"{'zone': 'Entrance', 'dwell_seconds': 1.2}"
9687,323.223,1851,ZoneEntered,{'zone': 'Kitchen'}
9687,323.223,1895,TrackLost,{'reason': 'Lost tracking detection updates'}
9687,323.223,1851,EnteredRestaurant,{}
9690,323.323,1679,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 18.42}"
9690,323.323,1679,DiningFinished,{'dwell': 18.42}
9690,323.323,1889,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.3}"
9690,323.323,1889,DiningFinished,{'dwell': 1.3}
9690,323.323,1889,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9690,323.323,1889,TrackArchived,{'reason': 'Archiving track memory'}
9699,323.623,1843,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 8.31}"
9699,323.623,1843,DiningFinished,{'dwell': 8.31}
9699,323.623,1843,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9699,323.623,1843,TrackArchived,{'reason': 'Archiving track memory'}
9708,323.924,1774,TrackLost,{'reason': 'Lost tracking detection updates'}
9711,324.024,1851,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 0.8}"
9711,324.024,1851,ZoneEntered,{'zone': 'Entrance'}
9714,324.124,1803,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.9}"
9714,324.124,1803,DiningFinished,{'dwell': 0.9}
9714,324.124,1907,ZoneEntered,{'zone': 'Dining'}
9714,324.124,1907,DiningStarted,{}
9714,324.124,1907,TrackCreated,"{'bbox': [np.float32(728.8462), np.float32(502.82794), np.float32(876.0991), np.float32(703.8424)]}"
9714,324.124,1907,RoleAssigned,{'role': 'Customer'}
9717,324.224,1895,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.8}"
9717,324.224,1895,DiningFinished,{'dwell': 1.8}
9717,324.224,1895,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9717,324.224,1895,TrackArchived,{'reason': 'Archiving track memory'}
9720,324.324,1906,ZoneEntered,{'zone': 'Dining'}
9720,324.324,1906,DiningStarted,{}
9720,324.324,1906,TrackCreated,"{'bbox': [np.float32(602.0209), np.float32(258.9325), np.float32(731.3478), np.float32(556.66693)]}"
9720,324.324,1906,RoleAssigned,{'role': 'Customer'}
9720,324.324,1907,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9726,324.524,1679,ZoneEntered,{'zone': 'Dining'}
9726,324.524,1679,DiningStarted,{}
9726,324.524,1906,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9726,324.524,1911,TrackCreated,"{'bbox': [np.float32(394.003), np.float32(137.74992), np.float32(477.68253), np.float32(381.544)]}"
9726,324.524,1911,RoleAssigned,{'role': 'Customer'}
9729,324.624,1803,ZoneEntered,{'zone': 'Dining'}
9729,324.624,1803,DiningStarted,{}
9729,324.624,1904,ZoneEntered,{'zone': 'Waiting Area'}
9729,324.624,1904,WaitingStarted,{}
9729,324.624,1904,TrackCreated,"{'bbox': [np.float32(465.60428), np.float32(134.32506), np.float32(518.50934), np.float32(206.2183)]}"
9729,324.624,1904,RoleAssigned,{'role': 'Customer'}
9732,324.724,1911,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9735,324.825,1803,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.2}"
9735,324.825,1803,DiningFinished,{'dwell': 0.2}
9735,324.825,1904,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9738,324.925,1906,TrackLost,{'reason': 'Lost tracking detection updates'}
9738,324.925,1774,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 16.82}"
9738,324.925,1774,DiningFinished,{'dwell': 16.82}
9738,324.925,1774,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9738,324.925,1774,TrackArchived,{'reason': 'Archiving track memory'}
9741,325.025,1911,TrackLost,{'reason': 'Lost tracking detection updates'}
9747,325.225,1679,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 0.7}"
9747,325.225,1679,DiningFinished,{'dwell': 0.7}
9747,325.225,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9750,325.325,1906,TrackRecovered,{'reason': 'Track re-associated'}
9750,325.325,1851,TrackRecovered,{'reason': 'Track re-associated'}
9753,325.425,1881,TrackLost,{'reason': 'Lost tracking detection updates'}
9756,325.525,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
9759,325.625,1851,TrackRecovered,{'reason': 'Track re-associated'}
9762,325.725,1925,ZoneEntered,{'zone': 'Kitchen'}
9762,325.725,1925,TrackCreated,"{'bbox': [np.float32(69.74569), np.float32(549.1246), np.float32(322.4789), np.float32(687.4081)]}"
9762,325.725,1925,RoleAssigned,{'role': 'Customer'}
9768,325.926,1925,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
9768,325.926,1907,TrackLost,{'reason': 'Lost tracking detection updates'}
9771,326.026,1928,ZoneEntered,{'zone': 'Dining'}
9771,326.026,1928,DiningStarted,{}
9771,326.026,1928,TrackCreated,"{'bbox': [np.float32(822.09753), np.float32(274.45383), np.float32(921.1346), np.float32(396.83057)]}"
9771,326.026,1928,RoleAssigned,{'role': 'Customer'}
9771,326.026,1911,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
9771,326.026,1911,TrackArchived,{'reason': 'Archiving track memory'}
9777,326.226,1928,TrackLost,{'reason': 'Lost tracking detection updates'}
9780,326.326,1925,TrackLost,{'reason': 'Lost tracking detection updates'}
9780,326.326,1851,TrackLost,{'reason': 'Lost tracking detection updates'}
