frame,timestamp,Entrance,Waiting,Reception,Dining,Kitchen
9974,332.80,0,1,2,5,4
9975,332.83,0,1,2,5,4
9976,332.87,0,1,2,5,4
9977,332.90,0,2,1,5,4
9978,332.93,0,2,1,5,4
9979,332.97,0,2,1,5,4
9980,333.00,0,2,1,5,4
9981,333.03,0,2,1,5,4
9982,333.07,0,2,1,5,4
9983,333.10,0,2,1,5,4
9984,333.13,0,2,1,5,4
9985,333.17,0,2,1,5,4
9986,333.20,0,2,1,5,3
9987,333.23,0,2,1,5,3
9988,333.27,0,2,1,5,3
9989,333.30,0,2,1,5,4
9990,333.33,0,3,1,5,4
9991,333.37,0,3,1,5,4
9992,333.40,0,3,1,5,4
9993,333.43,0,3,1,5,4
9994,333.47,0,3,1,5,3
9995,333.50,0,3,1,5,4
9996,333.53,0,2,1,5,4
9997,333.57,0,1,1,5,4
9998,333.60,0,2,1,5,4
9999,333.63,0,2,1,4,3
10000,333.67,0,2,1,4,4
10001,333.70,0,2,1,4,4
10002,333.73,0,2,1,4,3
10003,333.77,0,2,1,4,3
10004,333.80,0,3,1,5,3
10005,333.83,0,3,1,4,3
10006,333.87,0,3,1,5,3
10007,333.90,0,3,1,5,3
10008,333.93,0,3,1,5,3
10009,333.97,0,3,1,5,3
10010,334.00,0,3,1,5,3
10011,334.03,0,3,1,4,4
10012,334.07,0,3,1,5,4
10013,334.10,0,3,1,5,4
10014,334.13,0,3,1,3,4
10015,334.17,0,3,1,3,4
10016,334.20,0,3,1,3,4
10017,334.23,0,3,1,4,3
10018,334.27,0,3,1,4,3
10019,334.30,0,3,1,4,3
10020,334.33,0,2,1,4,3
10021,334.37,0,2,1,4,3
10022,334.40,0,2,1,4,4
10023,334.43,0,3,0,4,3
10024,334.47,0,3,0,5,3
10025,334.50,0,3,0,5,3
10026,334.53,0,3,0,4,3
10027,334.57,0,3,0,4,3
10028,334.60,0,3,0,4,3
10029,334.63,0,3,2,4,3
10030,334.67,0,4,2,4,4
10031,334.70,0,4,2,4,4
10032,334.73,0,3,2,5,4
10033,334.77,0,4,2,5,4
10034,334.80,0,4,2,5,4
10035,334.83,0,3,2,5,4
10036,334.87,0,3,2,5,4
10037,334.90,0,3,2,5,4
10038,334.93,0,3,0,4,5
10039,334.97,0,3,0,4,5
10040,335.00,0,3,1,4,5
10041,335.03,0,3,0,4,4
10042,335.07,0,3,1,4,4
10043,335.10,0,3,1,4,4
10044,335.13,0,4,0,4,4
10045,335.17,0,4,0,4,4
10046,335.20,0,4,0,4,4
10047,335.23,0,3,0,4,3
10048,335.27,0,3,0,4,3
10049,335.30,0,3,1,4,4
10050,335.33,0,3,1,4,4
10051,335.37,0,3,1,4,5
10052,335.40,0,3,1,4,5
10053,335.44,0,3,1,4,4
10054,335.47,0,3,1,4,4
10055,335.50,0,3,1,4,4
10056,335.54,0,3,1,4,4
10057,335.57,0,3,1,4,5
10058,335.60,0,4,0,4,4
10059,335.64,0,4,0,4,4
10060,335.67,0,4,1,5,3
10061,335.70,0,4,1,5,3
10062,335.74,0,3,1,5,4
10063,335.77,0,3,1,5,3
10064,335.80,0,3,1,5,3
10065,335.84,0,3,0,5,4
10066,335.87,0,3,0,5,4
10067,335.90,0,3,0,5,4
10068,335.94,0,3,1,5,4
10069,335.97,0,3,1,5,4
10070,336.00,0,3,1,5,4
10071,336.04,0,3,0,6,2
10072,336.07,0,3,0,6,2
10073,336.10,0,3,0,5,2
10074,336.14,0,3,0,5,3
10075,336.17,0,3,0,5,3
10076,336.20,0,3,0,5,3
10077,336.24,0,3,0,5,3
10078,336.27,0,3,0,5,3
10079,336.30,0,3,0,5,3
10080,336.34,0,3,0,5,3
10081,336.37,0,3,0,6,3
10082,336.40,0,3,0,6,3
10083,336.44,0,3,0,6,3
10084,336.47,0,3,1,5,3
10085,336.50,0,3,1,5,4
10086,336.54,0,3,1,5,4
10087,336.57,0,3,0,5,3
10088,336.60,0,3,0,5,3
10089,336.64,0,3,0,5,3
10090,336.67,0,3,1,5,2
10091,336.70,0,3,1,5,2
10092,336.74,0,3,1,5,2
10093,336.77,0,3,1,6,2
10094,336.80,0,3,1,5,3
10095,336.84,0,3,1,5,3
10096,336.87,0,3,1,5,4
10097,336.90,0,3,1,5,4
10098,336.94,0,3,1,5,4
10099,336.97,0,3,1,5,2
10100,337.00,0,3,1,6,2
10101,337.04,0,3,1,6,2
10102,337.07,0,3,1,5,3
10103,337.10,0,3,1,4,3
10104,337.14,0,3,1,4,3
10105,337.17,0,3,1,6,3
10106,337.20,0,3,2,6,3
10107,337.24,0,3,2,6,3
10108,337.27,0,3,1,5,4
10109,337.30,0,3,1,6,4
10110,337.34,0,3,1,6,4
10111,337.37,0,3,1,6,3
10112,337.40,0,3,1,6,3
10113,337.44,0,3,1,6,3
10114,337.47,0,3,1,5,4
10115,337.50,0,3,1,5,4
10116,337.54,0,3,1,5,4
10117,337.57,0,3,1,6,4
10118,337.60,0,3,1,6,4
10119,337.64,0,3,1,6,4
10120,337.67,0,3,0,7,4
10121,337.70,0,3,0,7,4
10122,337.74,0,3,0,7,4
10123,337.77,0,3,0,6,5
10124,337.80,0,3,1,6,4
10125,337.84,0,3,1,5,4
10126,337.87,0,3,1,5,3
10127,337.90,0,3,1,6,3
10128,337.94,0,3,1,6,2
10129,337.97,0,3,1,6,4
10130,338.00,0,3,1,6,4
10131,338.04,0,3,1,6,4
10132,338.07,0,3,1,5,3
10133,338.10,0,3,1,5,3
10134,338.14,0,3,1,5,3
10135,338.17,0,3,1,5,3
10136,338.20,0,3,1,5,3
10137,338.24,0,3,1,5,3
10138,338.27,0,3,1,5,2
10139,338.30,0,3,1,5,2
10140,338.34,0,3,1,5,2
10141,338.37,0,3,1,5,3
10142,338.40,0,3,1,5,4
10143,338.44,0,3,1,5,4
10144,338.47,0,3,1,5,2
10145,338.50,0,3,1,6,2
10146,338.54,0,3,1,6,2
10147,338.57,0,3,1,6,2
10148,338.60,0,3,1,6,2
10149,338.64,0,3,1,6,2
10150,338.67,0,3,1,6,2
10151,338.71,0,3,1,6,2
10152,338.74,0,3,1,6,2
10153,338.77,0,3,1,5,2
10154,338.81,0,3,1,5,2
10155,338.84,0,3,1,5,2
10156,338.87,0,3,1,5,3
10157,338.91,0,3,1,5,3
10158,338.94,0,3,1,5,3
10159,338.97,0,3,1,5,2
10160,339.01,0,3,1,5,2
10161,339.04,0,3,1,5,2
10162,339.07,0,3,1,6,2
10163,339.11,0,3,1,6,2
10164,339.14,0,3,1,6,2
10165,339.17,0,3,1,6,2
10166,339.21,0,3,1,7,2
10167,339.24,0,3,1,7,2
10168,339.27,0,3,1,7,2
10169,339.31,0,3,1,5,2
10170,339.34,0,3,1,6,2
10171,339.37,0,3,1,6,2
10172,339.41,0,3,1,7,3
10173,339.44,0,3,1,7,3
10174,339.47,0,3,1,7,4
10175,339.51,0,3,1,7,3
10176,339.54,0,3,1,6,2
10177,339.57,0,3,1,6,2
10178,339.61,0,3,1,7,3
10179,339.64,0,3,1,6,3
10180,339.67,0,3,1,6,3
10181,339.71,0,3,1,6,3
10182,339.74,0,3,1,6,3
10183,339.77,0,3,1,6,3
10184,339.81,0,3,1,6,2
10185,339.84,0,3,1,6,2
10186,339.87,0,3,1,7,2
10187,339.91,0,3,1,6,2
10188,339.94,0,3,1,7,3
10189,339.97,0,3,1,7,3
10190,340.01,0,3,2,6,3
10191,340.04,0,3,2,6,4
10192,340.07,0,3,2,6,4
10193,340.11,0,3,2,6,4
10194,340.14,0,3,2,6,4
10195,340.17,0,3,2,6,4
10196,340.21,0,3,2,6,4
10197,340.24,0,3,2,6,4
10198,340.27,0,3,2,6,4
10199,340.31,0,3,2,6,3
10200,340.34,0,3,2,6,3
10201,340.37,0,3,2,6,3
10202,340.41,0,3,2,6,3
10203,340.44,0,3,2,6,3
10204,340.47,0,3,2,6,3
10205,340.51,0,3,2,5,4
10206,340.54,0,3,2,6,4
10207,340.57,0,3,2,6,4
10208,340.61,0,2,2,4,2
10209,340.64,0,2,2,4,2
10210,340.67,0,2,2,4,2
10211,340.71,0,2,2,4,2
10212,340.74,0,2,2,4,2
10213,340.77,0,2,2,4,2
10214,340.81,0,2,2,5,2
10215,340.84,0,2,2,5,1
10216,340.87,0,3,2,5,1
10217,340.91,0,4,2,4,2
10218,340.94,0,4,2,4,2
10219,340.97,0,4,2,4,2
10220,341.01,0,4,1,4,1
10221,341.04,0,4,1,4,1
10222,341.07,0,4,1,4,1
10223,341.11,0,4,1,4,1
10224,341.14,0,4,1,4,2
10225,341.17,0,4,1,4,1
10226,341.21,0,4,1,4,2
10227,341.24,0,4,1,4,2
10228,341.27,0,4,1,4,2
10229,341.31,0,3,1,3,3
10230,341.34,0,3,1,3,4
10231,341.37,0,3,1,3,4
10232,341.41,0,3,1,3,4
10233,341.44,0,3,1,4,4
10234,341.47,0,3,1,4,4
10235,341.51,0,3,1,3,5
10236,341.54,0,3,1,3,6
10237,341.57,0,3,1,3,5
10238,341.61,0,3,1,5,6
10239,341.64,0,2,1,5,6
10240,341.67,0,3,1,5,6
10241,341.71,0,3,1,5,5
10242,341.74,0,3,1,5,5
10243,341.77,0,3,1,5,5
10244,341.81,0,3,1,4,5
10245,341.84,0,3,1,4,5
10246,341.87,0,3,1,4,5
10247,341.91,0,3,1,3,5
10248,341.94,0,3,1,3,5
10249,341.97,0,3,1,3,5
10250,342.01,0,3,1,5,6
10251,342.04,0,3,1,5,6
10252,342.08,0,3,1,5,6
10253,342.11,0,3,1,5,6
10254,342.14,0,3,1,5,6
10255,342.18,0,3,1,5,6
10256,342.21,0,3,1,5,6
10257,342.24,0,3,1,4,6
10258,342.28,0,3,1,4,6
10259,342.31,0,3,1,4,6
10260,342.34,0,2,2,3,4
10261,342.38,0,2,2,3,4
10262,342.41,0,2,2,3,4
10263,342.44,0,2,2,3,5
10264,342.48,0,2,2,3,6
10265,342.51,0,2,2,4,6
10266,342.54,0,2,2,4,5
10267,342.58,0,2,2,3,5
10268,342.61,0,2,2,3,5
10269,342.64,0,2,2,3,5
10270,342.68,0,2,2,3,5
10271,342.71,0,2,2,3,5
10272,342.74,0,2,2,3,6
10273,342.78,0,2,2,3,6
10274,342.81,0,2,2,3,6
10275,342.84,0,1,2,2,6
10276,342.88,0,1,2,2,7
10277,342.91,0,1,2,2,7
10278,342.94,0,1,2,3,5
10279,342.98,0,2,2,4,5
10280,343.01,0,2,2,4,5
10281,343.04,0,4,2,3,6
10282,343.08,0,4,2,3,7
10283,343.11,0,4,2,3,7
10284,343.14,0,4,2,2,5
10285,343.18,0,5,2,2,5
10286,343.21,0,5,2,2,5
10287,343.24,0,4,1,3,5
10288,343.28,0,4,1,3,5
10289,343.31,0,4,1,3,5
10290,343.34,0,4,1,3,5
10291,343.38,0,4,1,4,5
10292,343.41,0,5,1,4,5
10293,343.44,0,5,1,5,5
10294,343.48,0,5,1,4,5
10295,343.51,0,4,1,5,5
10296,343.54,0,5,2,4,5
10297,343.58,0,5,2,4,5
10298,343.61,0,5,2,4,5
10299,343.64,0,5,2,4,5
10300,343.68,0,5,2,4,5
10301,343.71,0,5,2,4,5
10302,343.74,0,6,2,4,6
10303,343.78,0,6,2,5,5
10304,343.81,0,5,2,5,5
10305,343.84,0,4,2,5,5
10306,343.88,0,4,2,5,5
10307,343.91,0,4,2,5,5
10308,343.94,0,5,2,6,5
10309,343.98,0,5,2,6,5
10310,344.01,0,5,2,6,5
10311,344.04,0,4,2,6,6
10312,344.08,0,4,2,6,5
10313,344.11,0,4,2,7,6
10314,344.14,0,3,2,5,5
10315,344.18,0,3,2,5,5
10316,344.21,0,3,2,5,5
10317,344.24,0,3,2,4,6
10318,344.28,0,3,2,4,6
10319,344.31,0,3,2,4,5
10320,344.34,0,3,2,6,6
10321,344.38,0,3,2,6,5
10322,344.41,0,4,2,6,5
10323,344.44,0,4,2,6,5
10324,344.48,0,4,2,6,5
10325,344.51,0,4,2,6,5
10326,344.54,0,4,1,4,4
10327,344.58,0,4,1,4,4
10328,344.61,0,4,1,5,5
10329,344.64,0,3,1,5,4
10330,344.68,0,4,1,5,4
10331,344.71,0,4,1,5,5
10332,344.74,0,4,1,5,5
10333,344.78,0,4,1,5,4
10334,344.81,0,4,1,5,4
10335,344.84,0,4,1,4,5
10336,344.88,0,4,1,5,5
10337,344.91,0,4,1,5,5
10338,344.94,0,4,1,5,5
10339,344.98,0,4,2,4,5
10340,345.01,0,4,2,5,5
10341,345.04,0,4,2,5,5
10342,345.08,0,3,2,5,4
10343,345.11,0,3,2,6,4
10344,345.14,0,3,2,6,4
10345,345.18,0,2,2,5,4
10346,345.21,0,2,2,5,5
10347,345.24,0,3,2,6,5
10348,345.28,0,3,2,4,4
10349,345.31,0,3,2,4,6
10350,345.35,0,3,2,4,5
10351,345.38,0,4,2,6,3
10352,345.41,0,3,2,6,4
10353,345.45,0,3,2,6,4
10354,345.48,0,3,2,4,4
10355,345.51,0,3,2,4,4
10356,345.55,0,3,2,4,2
10357,345.58,0,3,2,3,3
10358,345.61,0,3,2,4,3
10359,345.65,0,3,2,4,3
10360,345.68,0,3,2,5,3
10361,345.71,0,3,2,5,3
10362,345.75,0,3,2,5,3
10363,345.78,0,3,2,4,2
10364,345.81,0,3,2,5,3
10365,345.85,0,3,2,5,3
10366,345.88,0,3,2,6,2
10367,345.91,0,3,2,6,3
10368,345.95,0,3,2,6,3
10369,345.98,0,3,2,5,2
10370,346.01,0,3,2,5,3
10371,346.05,0,3,2,5,3
10372,346.08,0,2,2,6,2
10373,346.11,0,2,2,6,2
10374,346.15,0,2,2,6,2
10375,346.18,0,2,2,5,2
10376,346.21,0,2,2,5,1
10377,346.25,0,2,2,5,1
10378,346.28,0,2,2,5,1
10379,346.31,0,2,2,5,1
10380,346.35,0,2,2,5,1
10381,346.38,0,2,2,5,1
10382,346.41,0,2,2,5,1
10383,346.45,0,2,2,5,1
10384,346.48,0,2,2,6,2
10385,346.51,0,3,2,6,2
10386,346.55,0,3,2,6,2
10387,346.58,0,2,2,6,1
10388,346.61,0,2,2,6,1
10389,346.65,0,2,2,6,1
10390,346.68,0,2,2,6,1
10391,346.71,0,2,2,6,1
10392,346.75,0,2,2,6,1
10393,346.78,0,2,3,5,2
10394,346.81,0,2,3,5,2
10395,346.85,0,2,3,5,2
10396,346.88,0,3,2,6,2
10397,346.91,0,3,2,6,2
10398,346.95,0,3,2,6,2
10399,346.98,0,2,2,5,2
10400,347.01,0,2,2,5,2
10401,347.05,0,2,2,5,2
10402,347.08,0,3,2,5,1
10403,347.11,0,3,1,6,1
10404,347.15,0,3,1,6,1
10405,347.18,0,3,1,6,2
10406,347.21,0,3,1,6,2
10407,347.25,0,3,1,6,2
10408,347.28,0,4,0,5,1
10409,347.31,0,4,0,5,1
10410,347.35,0,4,0,5,1
10411,347.38,0,4,0,5,1
10412,347.41,0,4,0,5,1
10413,347.45,0,4,0,5,1
10414,347.48,0,4,0,5,1
10415,347.51,0,4,1,5,1
10416,347.55,0,4,1,5,1
10417,347.58,0,4,1,5,1
10418,347.61,0,4,1,5,1
10419,347.65,0,4,1,5,1
10420,347.68,0,4,1,5,1
10421,347.71,0,4,1,5,2
10422,347.75,0,4,1,5,2
10423,347.78,0,4,1,4,1
10424,347.81,0,4,1,4,1
10425,347.85,0,4,1,4,1
10426,347.88,0,5,1,3,1
10427,347.91,0,5,2,3,3
10428,347.95,0,5,2,3,3
10429,347.98,0,5,2,3,3
10430,348.01,0,5,2,3,3
10431,348.05,0,5,2,3,3
10432,348.08,0,5,2,3,3
10433,348.11,0,5,2,3,2
10434,348.15,0,5,2,3,2
10435,348.18,0,5,2,3,2
10436,348.21,0,5,2,3,2
10437,348.25,0,5,2,3,2
10438,348.28,0,5,2,4,3
10439,348.31,0,5,2,4,4
10440,348.35,0,4,2,5,4
10441,348.38,0,4,2,5,4
10442,348.41,0,5,2,4,4
10443,348.45,0,5,2,4,4
10444,348.48,0,5,2,4,4
10445,348.51,0,4,2,5,4
10446,348.55,0,4,2,5,4
10447,348.58,0,4,2,5,3
10448,348.61,0,4,2,5,3
10449,348.65,0,4,2,5,3
10450,348.68,0,4,2,5,3
10451,348.72,0,4,2,5,4
10452,348.75,0,5,2,5,4
10453,348.78,0,5,2,5,4
10454,348.82,0,5,2,5,3
10455,348.85,0,5,2,5,3
10456,348.88,0,5,2,5,3
10457,348.92,0,5,2,5,3
10458,348.95,0,5,2,5,3
10459,348.98,0,5,2,5,3
10460,349.02,0,6,2,4,2
10461,349.05,0,6,2,4,2
10462,349.08,0,6,2,4,3
10463,349.12,0,6,2,4,3
10464,349.15,0,6,2,4,3
10465,349.18,0,6,2,4,4
10466,349.22,0,5,2,4,4
10467,349.25,0,5,2,4,4
10468,349.28,0,5,2,4,4
10469,349.32,0,4,2,4,4
10470,349.35,0,4,2,4,4
10471,349.38,0,4,2,4,4
10472,349.42,0,4,2,4,4
10473,349.45,0,4,2,4,4
10474,349.48,0,4,2,4,4
10475,349.52,0,4,2,4,3
10476,349.55,0,5,2,4,4
10477,349.58,0,5,2,4,4
10478,349.62,0,4,2,3,2
10479,349.65,0,4,2,3,2
10480,349.68,0,5,2,4,3
10481,349.72,0,4,1,4,4
10482,349.75,0,4,1,4,4
10483,349.78,0,4,1,4,4
10484,349.82,0,4,1,5,3
10485,349.85,0,3,1,5,3
10486,349.88,0,3,1,5,3
10487,349.92,0,3,1,4,4
10488,349.95,0,3,1,4,4
10489,349.98,0,3,2,4,4
10490,350.02,0,3,1,4,4
10491,350.05,0,3,1,4,3
10492,350.08,0,3,1,4,3
10493,350.12,0,2,1,4,3
10494,350.15,0,2,1,4,4
10495,350.18,0,2,1,4,4
10496,350.22,0,2,2,4,3
10497,350.25,0,2,2,4,3
10498,350.28,0,2,2,4,3
10499,350.32,0,2,2,4,4
10500,350.35,0,2,2,5,5
10501,350.38,0,2,2,5,4
10502,350.42,0,2,2,5,4
10503,350.45,0,2,1,5,4
10504,350.48,0,2,1,5,4
10505,350.52,0,2,1,5,5
10506,350.55,0,2,1,5,5
10507,350.58,0,3,1,5,4
10508,350.62,0,2,1,4,3
10509,350.65,0,2,1,4,4
10510,350.68,0,3,1,4,4
10511,350.72,0,3,1,4,4
10512,350.75,0,3,1,4,4
10513,350.78,0,3,1,4,4
10514,350.82,0,3,1,4,4
10515,350.85,0,3,1,4,4
10516,350.88,0,3,1,4,4
10517,350.92,0,3,1,4,4
10518,350.95,0,2,1,4,4
10519,350.98,0,2,1,4,4
10520,351.02,0,2,1,4,4
10521,351.05,0,2,1,4,5
10522,351.08,0,2,1,4,5
10523,351.12,0,2,1,4,5
10524,351.15,0,2,1,4,3
10525,351.18,0,2,1,4,4
10526,351.22,0,2,1,4,4
10527,351.25,0,2,1,4,4
10528,351.28,0,2,1,4,5
10529,351.32,0,2,1,4,5
10530,351.35,0,2,1,4,4
10531,351.38,0,2,1,5,5
10532,351.42,0,2,1,5,5
10533,351.45,0,2,1,5,3
10534,351.48,0,3,1,4,3
10535,351.52,0,3,1,4,4
10536,351.55,0,2,1,4,4
10537,351.58,0,3,1,4,3
10538,351.62,0,3,1,4,3
10539,351.65,0,2,1,4,4
10540,351.68,0,2,1,4,5
10541,351.72,0,2,1,4,5
10542,351.75,0,3,1,4,5
10543,351.78,0,3,1,4,5
10544,351.82,0,2,1,5,5
10545,351.85,0,2,1,4,5
10546,351.88,0,2,1,4,5
10547,351.92,0,2,1,4,4
10548,351.95,0,3,2,4,5
10549,351.98,0,4,2,3,4
10550,352.02,0,4,2,3,4
10551,352.05,0,3,2,3,5
10552,352.09,0,3,2,4,5
10553,352.12,0,3,2,4,5
10554,352.15,0,3,2,4,3
10555,352.19,0,3,2,4,4
10556,352.22,0,3,2,4,4
10557,352.25,0,3,2,4,4
10558,352.29,0,3,2,4,4
10559,352.32,0,3,2,4,4
10560,352.35,0,2,2,4,5
10561,352.39,0,3,1,4,4
10562,352.42,0,3,1,4,4
10563,352.45,0,3,2,4,4
10564,352.49,0,3,2,4,4
10565,352.52,0,3,2,4,4
10566,352.55,0,3,1,4,5
10567,352.59,0,4,1,4,5
10568,352.62,0,4,1,4,5
10569,352.65,0,4,1,4,4
10570,352.69,0,4,1,4,4
10571,352.72,0,4,1,4,4
10572,352.75,0,4,1,4,4
10573,352.79,0,4,1,5,4
10574,352.82,0,4,1,5,4
10575,352.85,0,3,1,5,4
10576,352.89,0,3,1,5,4
10577,352.92,0,3,1,5,4
10578,352.95,0,4,1,6,4
10579,352.99,0,4,1,6,4
10580,353.02,0,4,1,6,4
10581,353.05,0,3,1,6,4
10582,353.09,0,3,1,6,4
10583,353.12,0,3,1,6,5
10584,353.15,0,4,1,5,5
10585,353.19,0,4,1,5,5
10586,353.22,0,4,1,5,5
10587,353.25,0,4,1,4,5
10588,353.29,0,4,1,4,5
10589,353.32,0,4,1,4,5
10590,353.35,0,3,1,4,5
10591,353.39,0,3,1,4,5
10592,353.42,0,3,1,4,5
10593,353.45,0,3,1,5,4
10594,353.49,0,3,1,5,4
10595,353.52,0,3,1,5,4
10596,353.55,0,3,1,4,4
10597,353.59,0,3,1,4,5
10598,353.62,0,3,1,4,5
10599,353.65,0,3,1,4,5
10600,353.69,0,3,1,4,5
10601,353.72,0,3,1,4,5
10602,353.75,0,3,1,4,5
10603,353.79,0,3,1,4,5
10604,353.82,0,3,1,4,5
10605,353.85,0,3,1,4,5
10606,353.89,0,3,1,4,5
10607,353.92,0,3,1,5,5
10608,353.95,0,3,1,5,5
10609,353.99,0,3,1,4,5
10610,354.02,0,3,1,4,5
10611,354.05,0,3,1,4,5
10612,354.09,0,3,1,4,5
10613,354.12,0,3,1,4,5
10614,354.15,0,3,1,4,5
10615,354.19,0,3,2,4,5
10616,354.22,0,3,2,4,5
10617,354.25,0,3,2,4,5
10618,354.29,0,3,2,4,5
10619,354.32,0,4,2,4,5
10620,354.35,0,4,2,4,5
10621,354.39,0,4,2,4,5
10622,354.42,0,3,2,4,6
10623,354.45,0,3,2,4,6
10624,354.49,0,3,2,4,5
10625,354.52,0,3,2,4,5
10626,354.55,0,3,2,4,5
10627,354.59,0,3,2,4,4
10628,354.62,0,4,2,4,4
10629,354.65,0,4,2,4,4
10630,354.69,0,4,2,4,4
10631,354.72,0,4,2,5,4
10632,354.75,0,4,2,5,4
10633,354.79,0,3,2,4,4
10634,354.82,0,3,2,4,4
10635,354.85,0,3,2,4,4
10636,354.89,0,3,2,5,4
10637,354.92,0,4,2,6,4
10638,354.95,0,4,2,6,4
10639,354.99,0,3,2,6,4
10640,355.02,0,3,2,6,4
10641,355.05,0,3,2,6,4
10642,355.09,0,4,2,5,4
10643,355.12,0,4,2,5,4
10644,355.15,0,4,2,6,4
10645,355.19,0,2,2,6,3
10646,355.22,0,3,2,6,3
10647,355.25,0,3,2,5,4
10648,355.29,0,4,2,5,4
10649,355.32,0,4,2,5,4
10650,355.36,0,4,2,5,4
10651,355.39,0,3,2,5,5
10652,355.42,0,3,2,4,5
10653,355.46,0,3,2,4,5
10654,355.49,0,4,2,4,5
10655,355.52,0,4,2,4,5
10656,355.56,0,4,2,4,5
10657,355.59,0,4,2,4,4
10658,355.62,0,4,2,4,4
10659,355.66,0,5,2,4,4
10660,355.69,0,4,2,4,4
10661,355.72,0,4,2,4,4
10662,355.76,0,4,2,4,4
10663,355.79,0,4,2,5,3
10664,355.82,0,4,2,5,4
10665,355.86,0,4,2,5,4
10666,355.89,0,3,2,4,4
10667,355.92,0,4,2,4,4
10668,355.96,0,4,2,4,4
10669,355.99,0,3,2,4,3
10670,356.02,0,3,2,4,4
10671,356.06,0,3,2,4,4
10672,356.09,0,4,2,5,4
10673,356.12,0,3,2,5,4
10674,356.16,0,3,2,5,4
10675,356.19,0,3,2,5,3
10676,356.22,0,3,2,5,3
10677,356.26,0,4,2,5,3
10678,356.29,0,3,2,5,3
10679,356.32,0,4,2,5,3
10680,356.36,0,4,2,5,3
10681,356.39,0,3,2,5,3
10682,356.42,0,3,2,5,3
10683,356.46,0,3,2,5,3
10684,356.49,0,2,2,4,4
10685,356.52,0,2,2,6,4
10686,356.56,0,2,2,6,4
10687,356.59,0,3,2,6,4
10688,356.62,0,3,2,5,4
10689,356.66,0,3,2,5,4
10690,356.69,0,3,2,5,4
10691,356.72,0,3,2,5,4
10692,356.76,0,2,2,5,4
10693,356.79,0,2,2,5,4
10694,356.82,0,2,2,5,4
10695,356.86,0,2,2,5,4
10696,356.89,0,2,2,5,4
10697,356.92,0,2,2,4,4
10698,356.96,0,2,2,4,4
10699,356.99,0,2,2,4,4
10700,357.02,0,2,2,5,4
10701,357.06,0,2,2,5,4
10702,357.09,0,2,2,5,4
10703,357.12,0,2,2,5,4
10704,357.16,0,2,2,5,4
10705,357.19,0,2,2,5,4
10706,357.22,0,2,2,5,4
10707,357.26,0,2,2,5,4
10708,357.29,0,2,2,5,4
10709,357.32,0,2,2,5,4
10710,357.36,0,2,2,5,4
10711,357.39,0,2,2,5,4
10712,357.42,0,2,2,5,4
10713,357.46,0,2,2,5,4
10714,357.49,0,2,2,5,4
10715,357.52,0,2,2,6,4
10716,357.56,0,2,2,6,4
10717,357.59,0,2,2,6,4
10718,357.62,0,2,2,6,4
10719,357.66,0,3,2,6,4
10720,357.69,0,3,2,6,4
10721,357.72,0,4,2,6,3
10722,357.76,0,4,2,6,4
10723,357.79,0,4,2,6,4
10724,357.82,0,4,2,6,3
10725,357.86,0,4,2,6,4
10726,357.89,0,4,2,6,4
10727,357.92,0,2,2,6,3
10728,357.96,0,2,2,6,3
10729,357.99,0,2,2,6,3
10730,358.02,0,2,2,6,3
10731,358.06,0,2,2,6,3
10732,358.09,0,2,2,6,3
10733,358.12,0,2,2,6,3
10734,358.16,0,2,2,6,3
10735,358.19,0,3,2,6,3
10736,358.22,0,3,2,6,3
10737,358.26,0,3,2,6,3
10738,358.29,0,3,2,6,3
10739,358.32,0,3,2,5,4
10740,358.36,0,3,2,5,4
10741,358.39,0,3,2,5,4
10742,358.42,0,3,2,6,4
10743,358.46,0,3,2,6,4
10744,358.49,0,3,2,6,4
10745,358.52,0,2,2,6,4
10746,358.56,0,3,2,6,5
10747,358.59,0,3,2,6,5
10748,358.62,0,3,2,5,5
10749,358.66,0,3,2,5,5
10750,358.69,0,3,2,5,5
10751,358.73,0,3,2,5,4
10752,358.76,0,3,2,5,4
10753,358.79,0,3,2,5,4
10754,358.83,0,2,2,5,4
10755,358.86,0,3,2,5,4
10756,358.89,0,3,2,5,4
10757,358.93,0,3,2,5,4
10758,358.96,0,3,2,5,4
10759,358.99,0,2,2,5,4
10760,359.03,0,3,2,5,4
10761,359.06,0,3,2,5,5
10762,359.09,0,3,2,5,5
10763,359.13,0,3,2,5,4
10764,359.16,0,3,2,5,4
10765,359.19,0,3,2,5,4
10766,359.23,0,3,2,5,5
10767,359.26,0,4,2,5,5
10768,359.29,0,4,2,5,5
10769,359.33,0,4,2,5,5
10770,359.36,0,4,2,5,5
10771,359.39,0,3,2,5,5
10772,359.43,0,3,2,5,5
10773,359.46,0,4,2,5,4
10774,359.49,0,3,2,5,4
10775,359.53,0,4,2,5,4
10776,359.56,0,3,2,5,5
10777,359.59,0,3,2,6,4
10778,359.63,0,3,2,6,4
10779,359.66,0,4,2,6,5
10780,359.69,0,4,2,6,5
10781,359.73,0,4,2,6,4
10782,359.76,0,4,2,5,4
10783,359.79,0,3,2,6,4
10784,359.83,0,4,2,5,4
10785,359.86,0,4,2,5,4
10786,359.89,0,4,2,5,4
10787,359.93,0,4,2,5,4
10788,359.96,0,3,2,5,3
10789,359.99,0,3,2,5,3
10790,360.03,0,3,2,5,3
10791,360.06,0,3,2,5,3
10792,360.09,0,3,2,5,3
10793,360.13,0,3,2,5,3
10794,360.16,0,3,2,5,3
