timestamp,track_id,event,zone,duration,frame
343.84,4644,EXIT_ZONE,Waiting,0.80,10305
343.94,4644,ENTER_ZONE,Waiting,0.00,10308
343.94,4249,ENTER_ZONE,Dining,0.00,10308
343.98,4761,LINE_CROSSING,Exit Line,0.00,10309
344.04,4644,EXIT_ZONE,Waiting,0.10,10311
344.04,4644,ENTER_ZONE,Dining,0.00,10311
344.04,4731,ENTER_ZONE,Kitchen,0.00,10311
344.04,4797,EXIT_ZONE,Dining,0.30,10311
344.08,4731,EXIT_ZONE,Kitchen,0.03,10312
344.11,4797,ENTER_ZONE,Dining,0.00,10313
344.11,4731,ENTER_ZONE,Kitchen,0.00,10313
344.14,4249,EXIT_ZONE,Dining,0.20,10314
344.14,4690,EXIT_ZONE,Kitchen,0.30,10314
344.14,4644,EXIT_ZONE,Dining,0.10,10314
344.14,4458,EXIT_ZONE,Waiting,0.40,10314
344.24,4690,ENTER_ZONE,Kitchen,0.00,10317
344.24,4797,EXIT_ZONE,Dining,0.13,10317
344.31,4731,EXIT_ZONE,Kitchen,0.20,10319
344.34,4807,ENTER_ZONE,Dining,0.00,10320
344.34,4249,ENTER_ZONE,Dining,0.00,10320
344.34,4731,ENTER_ZONE,Kitchen,0.00,10320
344.38,4676,EXIT_ZONE,Kitchen,3.04,10321
344.41,4458,ENTER_ZONE,Waiting,0.00,10322
344.44,4676,ENTER_ZONE,Kitchen,0.00,10323
344.44,4690,EXIT_ZONE,Kitchen,0.20,10323
344.54,4724,EXIT_ZONE,Reception,2.20,10326
344.54,4249,EXIT_ZONE,Dining,0.20,10326
344.54,4779,EXIT_ZONE,Dining,1.17,10326
344.54,4676,EXIT_ZONE,Kitchen,0.10,10326
344.61,4815,ENTER_ZONE,Dining,0.00,10328
344.61,4690,ENTER_ZONE,Kitchen,0.00,10328
344.64,4690,EXIT_ZONE,Kitchen,0.03,10329
344.64,4458,EXIT_ZONE,Waiting,0.23,10329
344.68,4458,ENTER_ZONE,Waiting,0.00,10330
344.71,4690,ENTER_ZONE,Kitchen,0.00,10331
344.78,4731,EXIT_ZONE,Kitchen,0.43,10333
344.84,4731,ENTER_ZONE,Kitchen,0.00,10335
344.84,4807,EXIT_ZONE,Dining,0.50,10335
344.88,4822,ENTER_ZONE,Dining,0.00,10336
344.98,4724,ENTER_ZONE,Reception,0.00,10339
344.98,4822,EXIT_ZONE,Dining,0.10,10339
345.01,4797,ENTER_ZONE,Dining,0.00,10340
345.08,4375,ENTER_ZONE,Dining,0.00,10342
345.08,4807,ENTER_ZONE,Dining,0.00,10342
345.08,4690,EXIT_ZONE,Kitchen,0.37,10342
345.08,4797,EXIT_ZONE,Dining,0.07,10342
345.08,4458,EXIT_ZONE,Waiting,0.40,10342
345.08,4815,EXIT_ZONE,Dining,0.47,10342
345.11,4828,ENTER_ZONE,Dining,0.00,10343
345.18,4682,EXIT_ZONE,Waiting,1.63,10345
345.18,4375,EXIT_ZONE,Dining,0.10,10345
345.21,4836,ENTER_ZONE,Kitchen,0.00,10346
345.24,4682,ENTER_ZONE,Waiting,0.00,10347
345.24,4375,ENTER_ZONE,Dining,0.00,10347
345.28,4690,ENTER_ZONE,Kitchen,0.00,10348
345.28,4753,EXIT_ZONE,Dining,1.43,10348
345.28,4731,EXIT_ZONE,Kitchen,0.43,10348
345.28,4836,EXIT_ZONE,Kitchen,0.07,10348
345.28,4375,EXIT_ZONE,Dining,0.03,10348
345.31,4753,ENTER_ZONE,Dining,0.00,10349
345.31,4731,ENTER_ZONE,Kitchen,0.00,10349
345.31,4836,ENTER_ZONE,Kitchen,0.00,10349
345.31,4828,EXIT_ZONE,Dining,0.20,10349
345.35,4731,EXIT_ZONE,Kitchen,0.03,10350
345.38,4666,ENTER_ZONE,Waiting,0.00,10351
345.38,4249,ENTER_ZONE,Dining,0.00,10351
345.38,4822,ENTER_ZONE,Dining,0.00,10351
345.38,4521,EXIT_ZONE,Kitchen,2.94,10351
345.38,4690,EXIT_ZONE,Kitchen,0.10,10351
345.41,4843,ENTER_ZONE,Kitchen,0.00,10352
345.41,4666,EXIT_ZONE,Waiting,0.03,10352
345.48,4731,ENTER_ZONE,Kitchen,0.00,10354
345.48,4690,ENTER_ZONE,Kitchen,0.00,10354
345.48,4249,EXIT_ZONE,Dining,0.10,10354
345.48,4643,EXIT_ZONE,Kitchen,2.44,10354
345.48,4822,EXIT_ZONE,Dining,0.10,10354
345.48,4843,EXIT_ZONE,Kitchen,0.07,10354
345.55,4690,EXIT_ZONE,Kitchen,0.07,10356
345.55,4731,EXIT_ZONE,Kitchen,0.07,10356
345.58,4731,ENTER_ZONE,Kitchen,0.00,10357
345.58,4807,EXIT_ZONE,Dining,0.50,10357
345.61,4844,ENTER_ZONE,Dining,0.00,10358
345.68,4807,ENTER_ZONE,Dining,0.00,10360
345.78,4731,EXIT_ZONE,Kitchen,0.20,10363
345.78,4807,EXIT_ZONE,Dining,0.10,10363
345.81,4857,ENTER_ZONE,Dining,0.00,10364
345.81,4858,ENTER_ZONE,Kitchen,0.00,10364
345.88,4836,EXIT_ZONE,Kitchen,0.57,10366
345.88,4836,ENTER_ZONE,Dining,0.00,10366
345.91,4859,ENTER_ZONE,Dining,0.00,10367
345.91,4690,ENTER_ZONE,Kitchen,0.00,10367
345.91,4857,EXIT_ZONE,Dining,0.10,10367
345.98,4858,EXIT_ZONE,Kitchen,0.17,10369
345.98,4844,EXIT_ZONE,Dining,0.37,10369
346.01,4858,ENTER_ZONE,Kitchen,0.00,10370
346.08,4844,ENTER_ZONE,Dining,0.00,10372
346.08,4682,EXIT_ZONE,Waiting,0.83,10372
346.08,4690,EXIT_ZONE,Kitchen,0.17,10372
346.18,4859,EXIT_ZONE,Dining,0.27,10375
346.21,4858,EXIT_ZONE,Kitchen,0.20,10376
346.48,4880,ENTER_ZONE,Dining,0.00,10384
346.48,4858,ENTER_ZONE,Kitchen,0.00,10384
346.51,4666,ENTER_ZONE,Waiting,0.00,10385
346.58,4666,EXIT_ZONE,Waiting,0.07,10387
346.58,4858,EXIT_ZONE,Kitchen,0.10,10387
346.78,4059,EXIT_ZONE,Dining,5.94,10393
346.78,4059,ENTER_ZONE,Reception,0.00,10393
346.78,4858,ENTER_ZONE,Kitchen,0.00,10393
346.88,4059,EXIT_ZONE,Reception,0.10,10396
346.88,4059,ENTER_ZONE,Dining,0.00,10396
346.88,4666,ENTER_ZONE,Waiting,0.00,10396
346.98,4880,EXIT_ZONE,Dining,0.50,10399
346.98,4666,EXIT_ZONE,Waiting,0.10,10399
347.05,4666,ENTER_ZONE,Waiting,0.00,10401
347.05,4761,EXIT_ZONE,Waiting,3.87,10401
347.08,4761,ENTER_ZONE,Waiting,0.00,10402
347.08,4858,EXIT_ZONE,Kitchen,0.30,10402
347.11,4857,ENTER_ZONE,Dining,0.00,10403
347.11,4724,EXIT_ZONE,Reception,2.14,10403
347.18,4880,ENTER_ZONE,Dining,0.00,10405
347.18,4858,ENTER_ZONE,Kitchen,0.00,10405
347.18,4857,EXIT_ZONE,Dining,0.07,10405
347.28,3808,EXIT_ZONE,Dining,3.77,10408
347.28,3808,ENTER_ZONE,Waiting,0.00,10408
347.28,4858,EXIT_ZONE,Kitchen,0.10,10408
347.28,4787,EXIT_ZONE,Reception,3.74,10408
347.48,4857,ENTER_ZONE,Dining,0.00,10414
347.48,4880,EXIT_ZONE,Dining,0.30,10414
347.51,4906,ENTER_ZONE,Reception,0.00,10415
347.68,4880,ENTER_ZONE,Dining,0.00,10420
347.68,4857,EXIT_ZONE,Dining,0.20,10420
347.71,4914,ENTER_ZONE,Kitchen,0.00,10421
347.78,4880,EXIT_ZONE,Dining,0.10,10423
347.78,4914,EXIT_ZONE,Kitchen,0.07,10423
347.88,4753,EXIT_ZONE,Dining,2.57,10426
347.88,4753,ENTER_ZONE,Waiting,0.00,10426
347.91,4928,ENTER_ZONE,Kitchen,0.00,10427
347.91,4787,ENTER_ZONE,Reception,0.00,10427
347.91,4914,ENTER_ZONE,Kitchen,0.00,10427
348.11,4928,EXIT_ZONE,Kitchen,0.20,10433
348.28,4940,ENTER_ZONE,Dining,0.00,10438
348.28,4941,ENTER_ZONE,Kitchen,0.00,10438
348.31,4943,ENTER_ZONE,Kitchen,0.00,10439
348.35,3808,EXIT_ZONE,Waiting,1.07,10440
348.35,3808,ENTER_ZONE,Dining,0.00,10440
348.41,4940,EXIT_ZONE,Dining,0.13,10442
348.41,4940,ENTER_ZONE,Waiting,0.00,10442
348.51,4940,EXIT_ZONE,Waiting,0.10,10445
348.51,4940,ENTER_ZONE,Dining,0.00,10445
348.58,4943,EXIT_ZONE,Kitchen,0.27,10447
348.72,4943,ENTER_ZONE,Kitchen,0.00,10451
348.75,4955,ENTER_ZONE,Waiting,0.00,10452
348.82,4943,EXIT_ZONE,Kitchen,0.10,10454
349.02,3808,EXIT_ZONE,Dining,0.67,10460
349.02,3808,ENTER_ZONE,Waiting,0.00,10460
349.02,4914,EXIT_ZONE,Kitchen,1.10,10460
349.08,4967,ENTER_ZONE,Kitchen,0.00,10462
349.18,4914,ENTER_ZONE,Kitchen,0.00,10465
349.22,4666,EXIT_ZONE,Waiting,2.17,10466
349.32,4955,EXIT_ZONE,Waiting,0.57,10469
349.52,4941,EXIT_ZONE,Kitchen,1.23,10475
349.55,4980,ENTER_ZONE,Waiting,0.00,10476
349.55,4941,ENTER_ZONE,Kitchen,0.00,10476
349.62,4980,EXIT_ZONE,Waiting,0.07,10478
349.62,4914,EXIT_ZONE,Kitchen,0.43,10478
349.62,4940,EXIT_ZONE,Dining,1.10,10478
349.62,4941,EXIT_ZONE,Kitchen,0.07,10478
349.68,4943,ENTER_ZONE,Kitchen,0.00,10480
349.68,4666,ENTER_ZONE,Waiting,0.00,10480
349.68,4940,ENTER_ZONE,Dining,0.00,10480
349.72,3808,EXIT_ZONE,Waiting,0.70,10481
349.72,3808,ENTER_ZONE,Dining,0.00,10481
349.72,4941,ENTER_ZONE,Kitchen,0.00,10481
349.72,4906,EXIT_ZONE,Reception,2.20,10481
349.72,4940,EXIT_ZONE,Dining,0.03,10481
349.82,4986,ENTER_ZONE,Dining,0.00,10484
349.82,4955,ENTER_ZONE,Waiting,0.00,10484
349.82,4980,ENTER_ZONE,Waiting,0.00,10484
349.82,4753,EXIT_ZONE,Waiting,1.94,10484
349.82,4666,EXIT_ZONE,Waiting,0.13,10484
349.82,4943,EXIT_ZONE,Kitchen,0.13,10484
349.85,4955,EXIT_ZONE,Waiting,0.03,10485
349.92,4943,ENTER_ZONE,Kitchen,0.00,10487
349.92,4986,EXIT_ZONE,Dining,0.10,10487
349.98,4906,ENTER_ZONE,Reception,0.00,10489
350.02,4906,EXIT_ZONE,Reception,0.03,10490
350.05,4941,EXIT_ZONE,Kitchen,0.33,10491
350.12,4761,EXIT_ZONE,Waiting,3.04,10493
350.15,4991,ENTER_ZONE,Kitchen,0.00,10494
350.22,4906,ENTER_ZONE,Reception,0.00,10496
350.22,4967,EXIT_ZONE,Kitchen,1.13,10496
350.32,4941,ENTER_ZONE,Kitchen,0.00,10499
350.35,4940,ENTER_ZONE,Dining,0.00,10500
350.35,4967,ENTER_ZONE,Kitchen,0.00,10500
350.38,4967,EXIT_ZONE,Kitchen,0.03,10501
350.45,4906,EXIT_ZONE,Reception,0.23,10503
350.52,4967,ENTER_ZONE,Kitchen,0.00,10505
350.58,4761,ENTER_ZONE,Waiting,0.00,10507
350.58,4967,EXIT_ZONE,Kitchen,0.07,10507
350.62,4761,EXIT_ZONE,Waiting,0.03,10508
350.62,4940,EXIT_ZONE,Dining,0.27,10508
350.62,4941,EXIT_ZONE,Kitchen,0.30,10508
350.65,4967,ENTER_ZONE,Kitchen,0.00,10509
350.68,4995,ENTER_ZONE,Waiting,0.00,10510
350.95,4995,EXIT_ZONE,Waiting,0.27,10518
351.05,4941,ENTER_ZONE,Kitchen,0.00,10521
351.15,4941,EXIT_ZONE,Kitchen,0.10,10524
351.15,4967,EXIT_ZONE,Kitchen,0.50,10524
351.18,4999,ENTER_ZONE,Kitchen,0.00,10525
351.25,4967,ENTER_ZONE,Kitchen,0.00,10527
351.25,4999,EXIT_ZONE,Kitchen,0.07,10527
351.28,4941,ENTER_ZONE,Kitchen,0.00,10528
351.35,4999,ENTER_ZONE,Kitchen,0.00,10530
351.35,4941,EXIT_ZONE,Kitchen,0.07,10530
351.35,4967,EXIT_ZONE,Kitchen,0.10,10530
351.38,5006,ENTER_ZONE,Kitchen,0.00,10531
351.38,4940,ENTER_ZONE,Dining,0.00,10531
351.45,5006,EXIT_ZONE,Kitchen,0.07,10533
351.45,4999,EXIT_ZONE,Kitchen,0.10,10533
351.48,4940,EXIT_ZONE,Dining,0.10,10534
351.48,4940,ENTER_ZONE,Waiting,0.00,10534
351.52,5010,ENTER_ZONE,Kitchen,0.00,10535
351.55,5006,ENTER_ZONE,Kitchen,0.00,10536
351.55,4940,EXIT_ZONE,Waiting,0.07,10536
351.55,4943,EXIT_ZONE,Kitchen,1.63,10536
351.58,4940,ENTER_ZONE,Waiting,0.00,10537
351.58,5006,EXIT_ZONE,Kitchen,0.03,10537
351.65,4941,ENTER_ZONE,Kitchen,0.00,10539
351.65,4940,EXIT_ZONE,Waiting,0.07,10539
351.68,5015,ENTER_ZONE,Kitchen,0.00,10540
351.75,4940,ENTER_ZONE,Waiting,0.00,10542
351.82,4940,EXIT_ZONE,Waiting,0.07,10544
351.82,4940,ENTER_ZONE,Dining,0.00,10544
351.85,4940,EXIT_ZONE,Dining,0.03,10545
351.92,4941,EXIT_ZONE,Kitchen,0.27,10547
351.95,4906,ENTER_ZONE,Reception,0.00,10548
351.95,4940,ENTER_ZONE,Waiting,0.00,10548
351.95,4941,ENTER_ZONE,Kitchen,0.00,10548
351.98,3808,EXIT_ZONE,Dining,2.27,10549
351.98,3808,ENTER_ZONE,Waiting,0.00,10549
351.98,4991,EXIT_ZONE,Kitchen,1.84,10549
352.05,4991,ENTER_ZONE,Kitchen,0.00,10551
352.05,4940,EXIT_ZONE,Waiting,0.10,10551
352.09,5035,ENTER_ZONE,Dining,0.00,10552
352.15,4941,EXIT_ZONE,Kitchen,0.20,10554
352.15,4991,EXIT_ZONE,Kitchen,0.10,10554
352.19,5039,ENTER_ZONE,Kitchen,0.00,10555
352.35,4941,ENTER_ZONE,Kitchen,0.00,10560
352.35,4980,EXIT_ZONE,Waiting,2.54,10560
352.39,4761,ENTER_ZONE,Waiting,0.00,10561
352.39,4906,EXIT_ZONE,Reception,0.43,10561
352.39,4941,EXIT_ZONE,Kitchen,0.03,10561
352.45,4906,ENTER_ZONE,Reception,0.00,10563
352.55,4967,ENTER_ZONE,Kitchen,0.00,10566
352.55,4906,EXIT_ZONE,Reception,0.10,10566
352.59,5047,ENTER_ZONE,Waiting,0.00,10567
352.65,4967,EXIT_ZONE,Kitchen,0.10,10569
352.79,5051,ENTER_ZONE,Dining,0.00,10573
352.85,4761,EXIT_ZONE,Waiting,0.47,10575
352.95,5052,ENTER_ZONE,Dining,0.00,10578
352.95,4980,ENTER_ZONE,Waiting,0.00,10578
353.05,4980,EXIT_ZONE,Waiting,0.10,10581
353.12,4941,ENTER_ZONE,Kitchen,0.00,10583
353.15,4991,ENTER_ZONE,Kitchen,0.00,10584
353.15,4761,ENTER_ZONE,Waiting,0.00,10584
353.15,5051,EXIT_ZONE,Dining,0.37,10584
353.15,4941,EXIT_ZONE,Kitchen,0.03,10584
353.25,4941,ENTER_ZONE,Kitchen,0.00,10587
353.25,5035,EXIT_ZONE,Dining,1.17,10587
353.25,4991,EXIT_ZONE,Kitchen,0.10,10587
353.35,4761,EXIT_ZONE,Waiting,0.20,10590
353.45,5035,ENTER_ZONE,Dining,0.00,10593
353.45,4941,EXIT_ZONE,Kitchen,0.20,10593
353.55,5052,EXIT_ZONE,Dining,0.60,10596
353.59,4941,ENTER_ZONE,Kitchen,0.00,10597
353.92,5053,ENTER_ZONE,Dining,0.00,10607
353.99,5053,EXIT_ZONE,Dining,0.07,10609
354.09,4991,ENTER_ZONE,Kitchen,0.00,10612
354.09,5053,ENTER_ZONE,Dining,0.00,10612
354.09,4836,EXIT_ZONE,Dining,8.21,10612
354.09,4941,EXIT_ZONE,Kitchen,0.50,10612
354.19,5062,ENTER_ZONE,Reception,0.00,10615
354.19,4836,ENTER_ZONE,Dining,0.00,10615
354.19,5053,EXIT_ZONE,Dining,0.10,10615
354.32,5065,ENTER_ZONE,Waiting,0.00,10619
354.42,4941,ENTER_ZONE,Kitchen,0.00,10622
354.42,5065,EXIT_ZONE,Waiting,0.10,10622
354.49,4991,EXIT_ZONE,Kitchen,0.40,10624
354.59,4941,EXIT_ZONE,Kitchen,0.17,10627
354.62,5069,ENTER_ZONE,Waiting,0.00,10628
354.69,5069,LINE_CROSSING,Exit Line,0.00,10630
354.72,5070,ENTER_ZONE,Dining,0.00,10631
354.79,5069,EXIT_ZONE,Waiting,0.17,10633
354.79,5070,EXIT_ZONE,Dining,0.07,10633
354.89,5070,ENTER_ZONE,Dining,0.00,10636
354.92,5074,ENTER_ZONE,Dining,0.00,10637
354.92,5069,ENTER_ZONE,Waiting,0.00,10637
354.99,5069,EXIT_ZONE,Waiting,0.07,10639
355.09,5069,ENTER_ZONE,Waiting,0.00,10642
355.09,5070,EXIT_ZONE,Dining,0.20,10642
355.15,5052,ENTER_ZONE,Dining,0.00,10644
355.19,5010,EXIT_ZONE,Kitchen,3.67,10645
355.19,5069,EXIT_ZONE,Waiting,0.10,10645
355.19,5047,EXIT_ZONE,Waiting,2.60,10645
355.22,5079,ENTER_ZONE,Waiting,0.00,10646
355.25,5010,ENTER_ZONE,Kitchen,0.00,10647
355.25,5035,EXIT_ZONE,Dining,1.80,10647
355.29,4941,ENTER_ZONE,Kitchen,0.00,10648
355.29,5069,ENTER_ZONE,Waiting,0.00,10648
355.29,5010,EXIT_ZONE,Kitchen,0.03,10648
355.39,5035,ENTER_ZONE,Dining,0.00,10651
355.39,5010,ENTER_ZONE,Kitchen,0.00,10651
355.39,5074,EXIT_ZONE,Dining,0.47,10651
355.39,5079,EXIT_ZONE,Waiting,0.17,10651
355.42,5052,EXIT_ZONE,Dining,0.27,10652
355.49,5065,ENTER_ZONE,Waiting,0.00,10654
355.49,5079,ENTER_ZONE,Waiting,0.00,10654
355.49,5052,ENTER_ZONE,Dining,0.00,10654
355.49,5035,EXIT_ZONE,Dining,0.10,10654
355.49,5069,EXIT_ZONE,Waiting,0.20,10654
355.59,5035,ENTER_ZONE,Dining,0.00,10657
355.59,5010,EXIT_ZONE,Kitchen,0.20,10657
355.59,5052,EXIT_ZONE,Dining,0.10,10657
355.66,5069,ENTER_ZONE,Waiting,0.00,10659
355.69,5069,EXIT_ZONE,Waiting,0.03,10660
355.79,5052,ENTER_ZONE,Dining,0.00,10663
355.79,5015,EXIT_ZONE,Kitchen,4.10,10663
355.82,5114,ENTER_ZONE,Kitchen,0.00,10664
355.89,3864,EXIT_ZONE,Waiting,12.48,10666
355.89,5035,EXIT_ZONE,Dining,0.30,10666
355.92,3864,ENTER_ZONE,Waiting,0.00,10667
355.99,5124,ENTER_ZONE,Dining,0.00,10669
355.99,3864,EXIT_ZONE,Waiting,0.07,10669
355.99,5114,EXIT_ZONE,Kitchen,0.17,10669
355.99,5052,EXIT_ZONE,Dining,0.20,10669
356.02,5126,ENTER_ZONE,Kitchen,0.00,10670
356.09,5052,ENTER_ZONE,Dining,0.00,10672
356.09,3864,ENTER_ZONE,Waiting,0.00,10672
356.12,3864,EXIT_ZONE,Waiting,0.03,10673
356.19,5126,EXIT_ZONE,Kitchen,0.17,10675
356.26,3864,ENTER_ZONE,Waiting,0.00,10677
356.29,3864,EXIT_ZONE,Waiting,0.03,10678
356.32,3864,ENTER_ZONE,Waiting,0.00,10679
356.39,5079,EXIT_ZONE,Waiting,0.90,10681
356.49,5126,ENTER_ZONE,Kitchen,0.00,10684
356.49,3864,EXIT_ZONE,Waiting,0.17,10684
356.49,5124,EXIT_ZONE,Dining,0.50,10684
356.52,5145,ENTER_ZONE,Dining,0.00,10685
356.52,5146,ENTER_ZONE,Dining,0.00,10685
356.59,3864,ENTER_ZONE,Waiting,0.00,10687
356.62,5146,EXIT_ZONE,Dining,0.10,10688
356.76,5065,EXIT_ZONE,Waiting,1.27,10692
356.92,5052,EXIT_ZONE,Dining,0.83,10697
357.02,5052,ENTER_ZONE,Dining,0.00,10700
357.32,5035,ENTER_ZONE,Dining,0.00,10709
357.32,5052,EXIT_ZONE,Dining,0.30,10709
357.52,5206,ENTER_ZONE,Dining,0.00,10715
357.66,5214,ENTER_ZONE,Waiting,0.00,10719
357.72,5065,ENTER_ZONE,Waiting,0.00,10721
357.72,5039,EXIT_ZONE,Kitchen,5.54,10721
357.76,5218,ENTER_ZONE,Kitchen,0.00,10722
357.82,5126,EXIT_ZONE,Kitchen,1.33,10724
357.86,5219,ENTER_ZONE,Kitchen,0.00,10725
357.92,5065,EXIT_ZONE,Waiting,0.20,10727
357.92,5219,EXIT_ZONE,Kitchen,0.07,10727
357.92,5214,EXIT_ZONE,Waiting,0.27,10727
358.19,5222,ENTER_ZONE,Waiting,0.00,10735
358.22,5222,LINE_CROSSING,Exit Line,0.00,10736
358.32,5214,ENTER_ZONE,Waiting,0.00,10739
358.32,5219,ENTER_ZONE,Kitchen,0.00,10739
358.32,5222,EXIT_ZONE,Waiting,0.13,10739
358.32,5206,EXIT_ZONE,Dining,0.80,10739
358.42,5206,ENTER_ZONE,Dining,0.00,10742
358.52,5214,EXIT_ZONE,Waiting,0.20,10745
358.56,5225,ENTER_ZONE,Waiting,0.00,10746
358.56,5226,ENTER_ZONE,Kitchen,0.00,10746
358.62,5206,EXIT_ZONE,Dining,0.20,10748
358.73,5219,EXIT_ZONE,Kitchen,0.40,10751
358.83,5225,EXIT_ZONE,Waiting,0.27,10754
358.86,5214,ENTER_ZONE,Waiting,0.00,10755
358.99,5214,EXIT_ZONE,Waiting,0.13,10759
359.03,5214,ENTER_ZONE,Waiting,0.00,10760
359.06,5219,ENTER_ZONE,Kitchen,0.00,10761
359.13,5219,EXIT_ZONE,Kitchen,0.07,10763
359.23,5219,ENTER_ZONE,Kitchen,0.00,10766
359.26,5246,ENTER_ZONE,Waiting,0.00,10767
359.39,5214,EXIT_ZONE,Waiting,0.37,10771
359.46,5214,ENTER_ZONE,Waiting,0.00,10773
359.46,5226,EXIT_ZONE,Kitchen,0.90,10773
359.49,5214,EXIT_ZONE,Waiting,0.03,10774
359.53,5214,ENTER_ZONE,Waiting,0.00,10775
359.56,5226,ENTER_ZONE,Kitchen,0.00,10776
359.56,5214,EXIT_ZONE,Waiting,0.03,10776
359.59,5206,ENTER_ZONE,Dining,0.00,10777
359.59,5226,EXIT_ZONE,Kitchen,0.03,10777
359.66,5225,ENTER_ZONE,Waiting,0.00,10779
359.66,5226,ENTER_ZONE,Kitchen,0.00,10779
359.73,5226,EXIT_ZONE,Kitchen,0.07,10781
359.76,5206,EXIT_ZONE,Dining,0.17,10782
359.79,5257,ENTER_ZONE,Dining,0.00,10783
359.79,5225,EXIT_ZONE,Waiting,0.13,10783
359.83,5225,ENTER_ZONE,Waiting,0.00,10784
359.83,4836,EXIT_ZONE,Dining,5.64,10784
359.86,4836,ENTER_ZONE,Dining,0.00,10785
359.86,5257,EXIT_ZONE,Dining,0.07,10785
359.96,5225,EXIT_ZONE,Waiting,0.13,10788
359.96,5219,EXIT_ZONE,Kitchen,0.73,10788
360.19,5267,ENTER_ZONE,Kitchen,0.00,10795
360.36,5214,ENTER_ZONE,Waiting,0.00,10800
360.46,5267,EXIT_ZONE,Kitchen,0.27,10803
360.46,5214,EXIT_ZONE,Waiting,0.10,10803
360.49,5274,ENTER_ZONE,Waiting,0.00,10804
360.56,5214,ENTER_ZONE,Waiting,0.00,10806
360.56,5145,EXIT_ZONE,Dining,4.04,10806
360.56,5274,EXIT_ZONE,Waiting,0.07,10806
360.59,5275,ENTER_ZONE,Dining,0.00,10807
360.66,5267,ENTER_ZONE,Kitchen,0.00,10809
360.66,5145,ENTER_ZONE,Dining,0.00,10809
360.66,5274,ENTER_ZONE,Waiting,0.00,10809
360.66,5275,EXIT_ZONE,Dining,0.07,10809
360.66,5214,EXIT_ZONE,Waiting,0.10,10809
360.76,5274,EXIT_ZONE,Waiting,0.10,10812
360.76,5267,EXIT_ZONE,Kitchen,0.10,10812
360.86,5225,ENTER_ZONE,Waiting,0.00,10815
360.93,5274,ENTER_ZONE,Waiting,0.00,10817
361.06,5275,ENTER_ZONE,Dining,0.00,10821
361.06,5218,EXIT_ZONE,Kitchen,3.30,10821
361.09,5278,ENTER_ZONE,Waiting,0.00,10822
361.09,5275,EXIT_ZONE,Dining,0.03,10822
361.16,5275,ENTER_ZONE,Dining,0.00,10824
361.16,5145,EXIT_ZONE,Dining,0.50,10824
361.16,5246,EXIT_ZONE,Waiting,1.90,10824
361.26,5145,ENTER_ZONE,Dining,0.00,10827
361.26,5275,EXIT_ZONE,Dining,0.10,10827
361.26,5062,EXIT_ZONE,Reception,7.07,10827
361.36,5257,ENTER_ZONE,Dining,0.00,10830
361.46,4836,EXIT_ZONE,Dining,1.60,10833
361.56,4836,ENTER_ZONE,Dining,0.00,10836
361.56,5257,EXIT_ZONE,Dining,0.20,10836
361.66,5145,EXIT_ZONE,Dining,0.40,10839
361.66,5225,EXIT_ZONE,Waiting,0.80,10839
361.69,5145,ENTER_ZONE,Dining,0.00,10840
361.73,5145,EXIT_ZONE,Dining,0.03,10841
361.76,5267,ENTER_ZONE,Kitchen,0.00,10842
361.76,5225,ENTER_ZONE,Waiting,0.00,10842
361.83,5295,ENTER_ZONE,Dining,0.00,10844
361.86,5225,EXIT_ZONE,Waiting,0.10,10845
362.06,5267,EXIT_ZONE,Kitchen,0.30,10851
362.16,5295,EXIT_ZONE,Dining,0.33,10854
362.30,5267,ENTER_ZONE,Kitchen,0.00,10858
362.90,5267,EXIT_ZONE,Kitchen,0.60,10876
363.00,5267,ENTER_ZONE,Kitchen,0.00,10879
363.06,5145,ENTER_ZONE,Dining,0.00,10881
363.10,5145,EXIT_ZONE,Dining,0.03,10882
363.40,5145,ENTER_ZONE,Dining,0.00,10891
363.50,5257,ENTER_ZONE,Dining,0.00,10894
363.50,4836,EXIT_ZONE,Dining,1.94,10894
363.80,5267,EXIT_ZONE,Kitchen,0.80,10903
363.90,5267,ENTER_ZONE,Kitchen,0.00,10906
364.00,5267,EXIT_ZONE,Kitchen,0.10,10909
364.10,5267,ENTER_ZONE,Kitchen,0.00,10912
364.13,4787,EXIT_ZONE,Reception,16.22,10913
364.13,4787,ENTER_ZONE,Dining,0.00,10913
364.20,4787,EXIT_ZONE,Dining,0.07,10915
364.20,4787,ENTER_ZONE,Reception,0.00,10915
364.40,4836,ENTER_ZONE,Dining,0.00,10921
364.50,4787,EXIT_ZONE,Reception,0.30,10924
364.50,4787,ENTER_ZONE,Dining,0.00,10924
364.50,5257,EXIT_ZONE,Dining,1.00,10924
364.50,5267,EXIT_ZONE,Kitchen,0.40,10924
364.66,5402,ENTER_ZONE,Kitchen,0.00,10929
364.66,5267,ENTER_ZONE,Kitchen,0.00,10929
364.70,5267,EXIT_ZONE,Kitchen,0.03,10930
364.80,5267,ENTER_ZONE,Kitchen,0.00,10933
364.80,5145,EXIT_ZONE,Dining,1.40,10933
364.90,5145,ENTER_ZONE,Dining,0.00,10936
365.00,4941,EXIT_ZONE,Kitchen,9.71,10939
365.03,5425,ENTER_ZONE,Waiting,0.00,10940
365.10,5145,EXIT_ZONE,Dining,0.20,10942
365.20,5425,EXIT_ZONE,Waiting,0.17,10945
365.20,5402,EXIT_ZONE,Kitchen,0.53,10945
365.26,3864,EXIT_ZONE,Waiting,8.68,10947
